longitude,latitude,dem_epsg4326,slope_epsg4326,aspect_epsg4326,twi_epsg4326,ndvi_epsg4326,landcover_epsg4326,rainfall_epsg4326,landslide_label
85.59755464445702,27.9469919101066,2678.0,32.156105041503906,111.13044738769531,15.933224733772443,0.7581532597541809,10.0,22415.598482248788,0
85.60806493328121,27.846470429813625,1594.0,24.2812442779541,291.02850341796875,14.99873991632532,0.5554152131080627,10.0,18528.61254948631,0
85.94277720814415,27.938637577964286,1476.0,33.7267951965332,136.672119140625,14.608341999899842,0.7093524932861328,10.0,18786.31983052787,0
85.78027197324693,27.980409238675847,2386.0,37.76955032348633,10.90958309173584,14.61383499118751,0.7524623274803162,10.0,19149.538306664257,0
85.65846042072032,27.900369346860796,2103.0,26.711715698242188,303.1532287597656,15.24429532270657,0.7695794701576233,10.0,18935.89861375248,0
85.63231944595243,27.91977295699778,1061.0,21.00098419189453,294.9409484863281,14.824071677656498,0.6420640349388123,10.0,19089.687746528216,0
85.83201493361221,27.871802920825797,2562.0,19.65772819519043,283.0957946777344,15.97708601983427,0.7931362986564636,10.0,24116.51300028926,0
85.85357450043108,27.704177288809092,1528.0,33.82070541381836,7.842683792114258,14.644291345982145,0.7005870938301086,10.0,24495.953332369667,0
85.50700446381776,28.110575123344763,4932.0,32.27608871459961,178.33486938476562,15.873014656994746,0.04294048994779587,60.0,17127.52668256442,1
85.6719351499821,28.06341357092849,3301.0,44.605979919433594,159.3061065673828,14.659382976080927,0.2861570119857788,30.0,18204.367335686562,0
85.78081096241739,27.766969527169046,1266.0,35.21167755126953,216.5998077392578,14.207940115687613,0.6529499292373657,10.0,22628.7047797821,0
85.82312161229943,28.17606230755708,5951.0,38.166259765625,65.6745834350586,15.758901707377214,-0.020103659480810165,70.0,13868.116603444518,1
85.70373551103994,27.865335050780136,2311.0,48.76408004760742,223.64315795898438,14.61228320604305,0.8054511547088623,10.0,19642.30012423804,0
85.50565699089158,27.96450905814693,2975.0,32.067138671875,84.06767272949219,15.016769145457172,0.8902361989021301,10.0,20623.062821231848,0
85.58246294768381,28.14722638693684,5002.0,18.779428482055664,220.3842315673828,16.50313522696132,-0.08167240023612976,70.0,16092.782034204418,0
85.80479598050339,27.803351296175887,1409.0,35.927032470703125,16.129928588867188,14.480861365951096,0.5855522155761719,30.0,28701.98482103795,0
85.92660753303,27.681809238234518,2434.0,31.71656036376953,149.8118438720703,15.09344118156236,0.6054185628890991,30.0,18771.48821790771,0
